GUT_GENOME065719_1_1	1_1
GUT_GENOME065719_114_5	114_5
GUT_GENOME065719_114_6	114_6
GUT_GENOME065719_114_7	114_7
GUT_GENOME065719_114_8	114_8
GUT_GENOME065719_114_9	114_9
GUT_GENOME065719_115_1	115_1
GUT_GENOME065719_115_2	115_2
GUT_GENOME065719_115_3	115_3
GUT_GENOME065719_115_4	115_4
GUT_GENOME065719_115_5	115_5
GUT_GENOME065719_115_6	115_6
GUT_GENOME065719_115_7	115_7
GUT_GENOME065719_116_1	116_1
GUT_GENOME065719_116_2	116_2
GUT_GENOME065719_116_3	116_3
GUT_GENOME065719_116_4	116_4
GUT_GENOME065719_116_5	116_5
GUT_GENOME065719_116_6	116_6
GUT_GENOME065719_117_1	117_1
GUT_GENOME065719_117_2	117_2
GUT_GENOME065719_117_3	117_3
GUT_GENOME065719_117_4	117_4
GUT_GENOME065719_117_5	117_5
GUT_GENOME065719_117_6	117_6
GUT_GENOME065719_117_7	117_7
GUT_GENOME065719_118_1	118_1
GUT_GENOME065719_118_2	118_2
GUT_GENOME065719_118_3	118_3
GUT_GENOME065719_118_4	118_4
GUT_GENOME065719_118_5	118_5
GUT_GENOME065719_118_6	118_6
GUT_GENOME065719_118_7	118_7
GUT_GENOME065719_118_8	118_8
GUT_GENOME065719_118_9	118_9
GUT_GENOME065719_118_10	118_10
GUT_GENOME065719_119_1	119_1
GUT_GENOME065719_119_2	119_2
GUT_GENOME065719_119_3	119_3
GUT_GENOME065719_119_4	119_4
GUT_GENOME065719_119_5	119_5
GUT_GENOME065719_119_6	119_6
GUT_GENOME065719_119_7	119_7
GUT_GENOME065719_119_8	119_8
GUT_GENOME065719_119_9	119_9
GUT_GENOME065719_119_10	119_10
GUT_GENOME065719_120_1	120_1
GUT_GENOME065719_120_2	120_2
GUT_GENOME065719_120_3	120_3
GUT_GENOME065719_120_4	120_4
GUT_GENOME065719_120_5	120_5
GUT_GENOME065719_120_6	120_6
GUT_GENOME065719_120_7	120_7
GUT_GENOME065719_121_1	121_1
GUT_GENOME065719_121_2	121_2
GUT_GENOME065719_121_3	121_3
GUT_GENOME065719_121_4	121_4
GUT_GENOME065719_121_5	121_5
GUT_GENOME065719_121_6	121_6
GUT_GENOME065719_121_7	121_7
GUT_GENOME065719_121_8	121_8
GUT_GENOME065719_121_9	121_9
GUT_GENOME065719_121_10	121_10
GUT_GENOME065719_122_1	122_1
GUT_GENOME065719_122_2	122_2
GUT_GENOME065719_122_3	122_3
GUT_GENOME065719_122_4	122_4
GUT_GENOME065719_122_5	122_5
GUT_GENOME065719_122_6	122_6
GUT_GENOME065719_122_7	122_7
GUT_GENOME065719_122_8	122_8
GUT_GENOME065719_122_9	122_9
GUT_GENOME065719_122_10	122_10
GUT_GENOME065719_122_11	122_11
GUT_GENOME065719_123_1	123_1
GUT_GENOME065719_123_2	123_2
GUT_GENOME065719_123_3	123_3
GUT_GENOME065719_123_4	123_4
GUT_GENOME065719_123_5	123_5
GUT_GENOME065719_123_6	123_6
GUT_GENOME065719_123_7	123_7
GUT_GENOME065719_124_1	124_1
GUT_GENOME065719_124_2	124_2
GUT_GENOME065719_124_3	124_3
GUT_GENOME065719_124_4	124_4
GUT_GENOME065719_124_5	124_5
GUT_GENOME065719_124_6	124_6
GUT_GENOME065719_124_7	124_7
GUT_GENOME065719_124_8	124_8
GUT_GENOME065719_124_9	124_9
GUT_GENOME065719_125_1	125_1
GUT_GENOME065719_125_2	125_2
GUT_GENOME065719_125_3	125_3
GUT_GENOME065719_125_4	125_4
GUT_GENOME065719_125_5	125_5
GUT_GENOME065719_125_6	125_6
GUT_GENOME065719_125_7	125_7
GUT_GENOME065719_125_8	125_8
GUT_GENOME065719_125_9	125_9
GUT_GENOME065719_125_10	125_10
GUT_GENOME065719_125_11	125_11
GUT_GENOME065719_126_1	126_1
GUT_GENOME065719_126_2	126_2
GUT_GENOME065719_126_3	126_3
GUT_GENOME065719_126_4	126_4
GUT_GENOME065719_126_5	126_5
GUT_GENOME065719_127_1	127_1
GUT_GENOME065719_127_2	127_2
GUT_GENOME065719_127_3	127_3
GUT_GENOME065719_127_4	127_4
GUT_GENOME065719_127_5	127_5
GUT_GENOME065719_127_6	127_6
GUT_GENOME065719_127_7	127_7
GUT_GENOME065719_127_8	127_8
GUT_GENOME065719_128_1	128_1
GUT_GENOME065719_128_2	128_2
GUT_GENOME065719_128_3	128_3
GUT_GENOME065719_128_4	128_4
GUT_GENOME065719_128_5	128_5
GUT_GENOME065719_128_6	128_6
GUT_GENOME065719_128_7	128_7
GUT_GENOME065719_129_1	129_1
GUT_GENOME065719_129_2	129_2
GUT_GENOME065719_129_3	129_3
GUT_GENOME065719_129_4	129_4
GUT_GENOME065719_129_5	129_5
GUT_GENOME065719_129_6	129_6
GUT_GENOME065719_129_7	129_7
GUT_GENOME065719_129_8	129_8
GUT_GENOME065719_130_1	130_1
GUT_GENOME065719_130_2	130_2
GUT_GENOME065719_130_3	130_3
GUT_GENOME065719_130_4	130_4
GUT_GENOME065719_130_5	130_5
GUT_GENOME065719_130_6	130_6
GUT_GENOME065719_130_7	130_7
GUT_GENOME065719_130_8	130_8
GUT_GENOME065719_130_9	130_9
GUT_GENOME065719_130_10	130_10
GUT_GENOME065719_130_11	130_11
GUT_GENOME065719_130_12	130_12
GUT_GENOME065719_130_13	130_13
GUT_GENOME065719_131_1	131_1
GUT_GENOME065719_131_2	131_2
GUT_GENOME065719_131_3	131_3
GUT_GENOME065719_131_4	131_4
GUT_GENOME065719_131_5	131_5
GUT_GENOME065719_131_6	131_6
GUT_GENOME065719_131_7	131_7
GUT_GENOME065719_131_8	131_8
GUT_GENOME065719_131_9	131_9
GUT_GENOME065719_132_1	132_1
GUT_GENOME065719_132_2	132_2
GUT_GENOME065719_132_3	132_3
GUT_GENOME065719_132_4	132_4
GUT_GENOME065719_132_5	132_5
GUT_GENOME065719_132_6	132_6
GUT_GENOME065719_132_7	132_7
GUT_GENOME065719_132_8	132_8
GUT_GENOME065719_132_9	132_9
GUT_GENOME065719_133_1	133_1
GUT_GENOME065719_133_2	133_2
GUT_GENOME065719_133_3	133_3
GUT_GENOME065719_133_4	133_4
GUT_GENOME065719_133_5	133_5
GUT_GENOME065719_133_6	133_6
GUT_GENOME065719_133_7	133_7
GUT_GENOME065719_133_8	133_8
GUT_GENOME065719_134_1	134_1
GUT_GENOME065719_134_2	134_2
GUT_GENOME065719_134_3	134_3
GUT_GENOME065719_134_4	134_4
GUT_GENOME065719_134_5	134_5
GUT_GENOME065719_134_6	134_6
GUT_GENOME065719_134_7	134_7
GUT_GENOME065719_134_8	134_8
GUT_GENOME065719_134_9	134_9
GUT_GENOME065719_135_1	135_1
GUT_GENOME065719_135_2	135_2
GUT_GENOME065719_135_3	135_3
GUT_GENOME065719_135_4	135_4
GUT_GENOME065719_135_5	135_5
GUT_GENOME065719_136_1	136_1
GUT_GENOME065719_136_2	136_2
GUT_GENOME065719_136_3	136_3
GUT_GENOME065719_136_4	136_4
GUT_GENOME065719_136_5	136_5
GUT_GENOME065719_136_6	136_6
GUT_GENOME065719_136_7	136_7
GUT_GENOME065719_136_8	136_8
GUT_GENOME065719_136_9	136_9
GUT_GENOME065719_136_10	136_10
GUT_GENOME065719_137_1	137_1
GUT_GENOME065719_137_2	137_2
GUT_GENOME065719_137_3	137_3
GUT_GENOME065719_137_4	137_4
GUT_GENOME065719_137_5	137_5
GUT_GENOME065719_137_6	137_6
GUT_GENOME065719_137_7	137_7
GUT_GENOME065719_138_1	138_1
GUT_GENOME065719_138_2	138_2
GUT_GENOME065719_138_3	138_3
GUT_GENOME065719_138_4	138_4
GUT_GENOME065719_138_5	138_5
GUT_GENOME065719_138_6	138_6
GUT_GENOME065719_138_7	138_7
GUT_GENOME065719_139_1	139_1
GUT_GENOME065719_139_2	139_2
GUT_GENOME065719_139_3	139_3
GUT_GENOME065719_139_4	139_4
GUT_GENOME065719_139_5	139_5
GUT_GENOME065719_140_1	140_1
GUT_GENOME065719_140_2	140_2
GUT_GENOME065719_140_3	140_3
GUT_GENOME065719_140_4	140_4
GUT_GENOME065719_140_5	140_5
GUT_GENOME065719_140_6	140_6
GUT_GENOME065719_140_7	140_7
GUT_GENOME065719_140_8	140_8
GUT_GENOME065719_140_9	140_9
GUT_GENOME065719_140_10	140_10
GUT_GENOME065719_141_1	141_1
GUT_GENOME065719_141_2	141_2
GUT_GENOME065719_141_3	141_3
GUT_GENOME065719_141_4	141_4
GUT_GENOME065719_141_5	141_5
GUT_GENOME065719_141_6	141_6
GUT_GENOME065719_142_1	142_1
GUT_GENOME065719_142_2	142_2
GUT_GENOME065719_142_3	142_3
GUT_GENOME065719_142_4	142_4
GUT_GENOME065719_142_5	142_5
GUT_GENOME065719_142_6	142_6
GUT_GENOME065719_142_7	142_7
GUT_GENOME065719_142_8	142_8
GUT_GENOME065719_143_1	143_1
GUT_GENOME065719_143_2	143_2
GUT_GENOME065719_143_3	143_3
GUT_GENOME065719_143_4	143_4
GUT_GENOME065719_143_5	143_5
GUT_GENOME065719_143_6	143_6
GUT_GENOME065719_143_7	143_7
GUT_GENOME065719_143_8	143_8
GUT_GENOME065719_143_9	143_9
GUT_GENOME065719_143_10	143_10
GUT_GENOME065719_143_11	143_11
GUT_GENOME065719_144_1	144_1
GUT_GENOME065719_144_2	144_2
GUT_GENOME065719_144_3	144_3
GUT_GENOME065719_144_4	144_4
GUT_GENOME065719_144_5	144_5
GUT_GENOME065719_144_6	144_6
GUT_GENOME065719_144_7	144_7
GUT_GENOME065719_144_8	144_8
GUT_GENOME065719_145_1	145_1
GUT_GENOME065719_145_2	145_2
GUT_GENOME065719_145_3	145_3
GUT_GENOME065719_145_4	145_4
GUT_GENOME065719_145_5	145_5
GUT_GENOME065719_145_6	145_6
GUT_GENOME065719_145_7	145_7
GUT_GENOME065719_145_8	145_8
GUT_GENOME065719_146_1	146_1
GUT_GENOME065719_146_2	146_2
GUT_GENOME065719_146_3	146_3
GUT_GENOME065719_146_4	146_4
GUT_GENOME065719_147_1	147_1
GUT_GENOME065719_147_2	147_2
GUT_GENOME065719_147_3	147_3
GUT_GENOME065719_147_4	147_4
GUT_GENOME065719_147_5	147_5
GUT_GENOME065719_147_6	147_6
GUT_GENOME065719_148_1	148_1
GUT_GENOME065719_148_2	148_2
GUT_GENOME065719_148_3	148_3
GUT_GENOME065719_148_4	148_4
GUT_GENOME065719_148_5	148_5
GUT_GENOME065719_148_6	148_6
GUT_GENOME065719_148_7	148_7
GUT_GENOME065719_149_1	149_1
GUT_GENOME065719_149_2	149_2
GUT_GENOME065719_149_3	149_3
GUT_GENOME065719_149_4	149_4
GUT_GENOME065719_149_5	149_5
GUT_GENOME065719_149_6	149_6
GUT_GENOME065719_149_7	149_7
GUT_GENOME065719_149_8	149_8
GUT_GENOME065719_149_9	149_9
GUT_GENOME065719_150_1	150_1
GUT_GENOME065719_150_2	150_2
GUT_GENOME065719_150_3	150_3
GUT_GENOME065719_150_4	150_4
GUT_GENOME065719_150_5	150_5
GUT_GENOME065719_150_6	150_6
GUT_GENOME065719_150_7	150_7
GUT_GENOME065719_151_1	151_1
GUT_GENOME065719_151_2	151_2
GUT_GENOME065719_151_3	151_3
GUT_GENOME065719_151_4	151_4
GUT_GENOME065719_151_5	151_5
GUT_GENOME065719_151_6	151_6
GUT_GENOME065719_151_7	151_7
GUT_GENOME065719_151_8	151_8
GUT_GENOME065719_152_1	152_1
GUT_GENOME065719_152_2	152_2
GUT_GENOME065719_152_3	152_3
GUT_GENOME065719_152_4	152_4
GUT_GENOME065719_152_5	152_5
GUT_GENOME065719_152_6	152_6
GUT_GENOME065719_153_1	153_1
GUT_GENOME065719_153_2	153_2
GUT_GENOME065719_153_3	153_3
GUT_GENOME065719_153_4	153_4
GUT_GENOME065719_153_5	153_5
GUT_GENOME065719_153_6	153_6
GUT_GENOME065719_153_7	153_7
GUT_GENOME065719_154_1	154_1
GUT_GENOME065719_154_2	154_2
GUT_GENOME065719_154_3	154_3
GUT_GENOME065719_154_4	154_4
GUT_GENOME065719_154_5	154_5
GUT_GENOME065719_154_6	154_6
GUT_GENOME065719_154_7	154_7
GUT_GENOME065719_155_1	155_1
GUT_GENOME065719_155_2	155_2
GUT_GENOME065719_155_3	155_3
GUT_GENOME065719_155_4	155_4
GUT_GENOME065719_155_5	155_5
GUT_GENOME065719_155_6	155_6
GUT_GENOME065719_156_1	156_1
GUT_GENOME065719_156_2	156_2
GUT_GENOME065719_156_3	156_3
GUT_GENOME065719_156_4	156_4
GUT_GENOME065719_156_5	156_5
GUT_GENOME065719_156_6	156_6
GUT_GENOME065719_156_7	156_7
GUT_GENOME065719_156_8	156_8
GUT_GENOME065719_156_9	156_9
GUT_GENOME065719_156_10	156_10
GUT_GENOME065719_156_11	156_11
GUT_GENOME065719_157_1	157_1
GUT_GENOME065719_157_2	157_2
GUT_GENOME065719_157_3	157_3
GUT_GENOME065719_157_4	157_4
GUT_GENOME065719_157_5	157_5
GUT_GENOME065719_157_6	157_6
GUT_GENOME065719_157_7	157_7
GUT_GENOME065719_157_8	157_8
GUT_GENOME065719_158_1	158_1
GUT_GENOME065719_158_2	158_2
GUT_GENOME065719_158_3	158_3
GUT_GENOME065719_158_4	158_4
GUT_GENOME065719_158_5	158_5
GUT_GENOME065719_158_6	158_6
GUT_GENOME065719_158_7	158_7
GUT_GENOME065719_159_1	159_1
GUT_GENOME065719_159_2	159_2
GUT_GENOME065719_159_3	159_3
GUT_GENOME065719_159_4	159_4
GUT_GENOME065719_159_5	159_5
GUT_GENOME065719_159_6	159_6
GUT_GENOME065719_159_7	159_7
GUT_GENOME065719_159_8	159_8
GUT_GENOME065719_160_1	160_1
GUT_GENOME065719_160_2	160_2
GUT_GENOME065719_160_3	160_3
GUT_GENOME065719_160_4	160_4
GUT_GENOME065719_160_5	160_5
GUT_GENOME065719_161_1	161_1
GUT_GENOME065719_161_2	161_2
GUT_GENOME065719_161_3	161_3
GUT_GENOME065719_161_4	161_4
GUT_GENOME065719_161_5	161_5
GUT_GENOME065719_161_6	161_6
GUT_GENOME065719_161_7	161_7
GUT_GENOME065719_161_8	161_8
GUT_GENOME065719_161_9	161_9
GUT_GENOME065719_161_10	161_10
GUT_GENOME065719_162_1	162_1
GUT_GENOME065719_162_2	162_2
GUT_GENOME065719_162_3	162_3
GUT_GENOME065719_162_4	162_4
GUT_GENOME065719_163_1	163_1
GUT_GENOME065719_163_2	163_2
GUT_GENOME065719_163_3	163_3
GUT_GENOME065719_163_4	163_4
GUT_GENOME065719_163_5	163_5
GUT_GENOME065719_163_6	163_6
GUT_GENOME065719_164_1	164_1
GUT_GENOME065719_164_2	164_2
GUT_GENOME065719_164_3	164_3
GUT_GENOME065719_164_4	164_4
GUT_GENOME065719_164_5	164_5
GUT_GENOME065719_164_6	164_6
GUT_GENOME065719_164_7	164_7
GUT_GENOME065719_164_8	164_8
GUT_GENOME065719_165_1	165_1
GUT_GENOME065719_165_2	165_2
GUT_GENOME065719_165_3	165_3
GUT_GENOME065719_165_4	165_4
GUT_GENOME065719_165_5	165_5
GUT_GENOME065719_165_6	165_6
GUT_GENOME065719_165_7	165_7
GUT_GENOME065719_166_1	166_1
GUT_GENOME065719_166_2	166_2
GUT_GENOME065719_166_3	166_3
GUT_GENOME065719_166_4	166_4
GUT_GENOME065719_167_1	167_1
GUT_GENOME065719_167_2	167_2
GUT_GENOME065719_167_3	167_3
GUT_GENOME065719_167_4	167_4
GUT_GENOME065719_167_5	167_5
GUT_GENOME065719_167_6	167_6
GUT_GENOME065719_168_1	168_1
GUT_GENOME065719_168_2	168_2
GUT_GENOME065719_168_3	168_3
GUT_GENOME065719_168_4	168_4
GUT_GENOME065719_168_5	168_5
GUT_GENOME065719_168_6	168_6
GUT_GENOME065719_169_1	169_1
GUT_GENOME065719_169_2	169_2
GUT_GENOME065719_169_3	169_3
GUT_GENOME065719_169_4	169_4
GUT_GENOME065719_169_5	169_5
GUT_GENOME065719_169_6	169_6
GUT_GENOME065719_170_1	170_1
GUT_GENOME065719_170_2	170_2
GUT_GENOME065719_170_3	170_3
GUT_GENOME065719_170_4	170_4
GUT_GENOME065719_170_5	170_5
GUT_GENOME065719_171_1	171_1
GUT_GENOME065719_171_2	171_2
GUT_GENOME065719_171_3	171_3
GUT_GENOME065719_171_4	171_4
GUT_GENOME065719_171_5	171_5
GUT_GENOME065719_171_6	171_6
GUT_GENOME065719_171_7	171_7
GUT_GENOME065719_171_8	171_8
GUT_GENOME065719_171_9	171_9
GUT_GENOME065719_171_10	171_10
GUT_GENOME065719_171_11	171_11
GUT_GENOME065719_172_1	172_1
GUT_GENOME065719_172_2	172_2
GUT_GENOME065719_172_3	172_3
GUT_GENOME065719_172_4	172_4
GUT_GENOME065719_173_1	173_1
GUT_GENOME065719_173_2	173_2
GUT_GENOME065719_173_3	173_3
GUT_GENOME065719_173_4	173_4
GUT_GENOME065719_173_5	173_5
GUT_GENOME065719_173_6	173_6
GUT_GENOME065719_174_1	174_1
GUT_GENOME065719_174_2	174_2
GUT_GENOME065719_174_3	174_3
GUT_GENOME065719_174_4	174_4
GUT_GENOME065719_174_5	174_5
GUT_GENOME065719_174_6	174_6
GUT_GENOME065719_174_7	174_7
GUT_GENOME065719_174_8	174_8
GUT_GENOME065719_174_9	174_9
GUT_GENOME065719_175_1	175_1
GUT_GENOME065719_175_2	175_2
GUT_GENOME065719_175_3	175_3
GUT_GENOME065719_175_4	175_4
GUT_GENOME065719_175_5	175_5
GUT_GENOME065719_175_6	175_6
GUT_GENOME065719_175_7	175_7
GUT_GENOME065719_176_1	176_1
GUT_GENOME065719_176_2	176_2
GUT_GENOME065719_176_3	176_3
GUT_GENOME065719_176_4	176_4
GUT_GENOME065719_176_5	176_5
GUT_GENOME065719_177_1	177_1
GUT_GENOME065719_177_2	177_2
GUT_GENOME065719_177_3	177_3
GUT_GENOME065719_177_4	177_4
GUT_GENOME065719_177_5	177_5
GUT_GENOME065719_177_6	177_6
GUT_GENOME065719_178_1	178_1
GUT_GENOME065719_178_2	178_2
GUT_GENOME065719_178_3	178_3
GUT_GENOME065719_178_4	178_4
GUT_GENOME065719_178_5	178_5
GUT_GENOME065719_178_6	178_6
GUT_GENOME065719_178_7	178_7
GUT_GENOME065719_178_8	178_8
GUT_GENOME065719_179_1	179_1
GUT_GENOME065719_179_2	179_2
GUT_GENOME065719_179_3	179_3
GUT_GENOME065719_179_4	179_4
GUT_GENOME065719_179_5	179_5
GUT_GENOME065719_179_6	179_6
GUT_GENOME065719_179_7	179_7
GUT_GENOME065719_179_8	179_8
GUT_GENOME065719_179_9	179_9
GUT_GENOME065719_180_1	180_1
GUT_GENOME065719_180_2	180_2
GUT_GENOME065719_180_3	180_3
GUT_GENOME065719_180_4	180_4
GUT_GENOME065719_180_5	180_5
GUT_GENOME065719_180_6	180_6
GUT_GENOME065719_181_1	181_1
GUT_GENOME065719_181_2	181_2
GUT_GENOME065719_181_3	181_3
GUT_GENOME065719_181_4	181_4
GUT_GENOME065719_181_5	181_5
GUT_GENOME065719_182_1	182_1
GUT_GENOME065719_182_2	182_2
GUT_GENOME065719_182_3	182_3
GUT_GENOME065719_182_4	182_4
GUT_GENOME065719_183_1	183_1
GUT_GENOME065719_183_2	183_2
GUT_GENOME065719_183_3	183_3
GUT_GENOME065719_183_4	183_4
GUT_GENOME065719_183_5	183_5
GUT_GENOME065719_183_6	183_6
GUT_GENOME065719_183_7	183_7
GUT_GENOME065719_183_8	183_8
GUT_GENOME065719_183_9	183_9
GUT_GENOME065719_184_1	184_1
GUT_GENOME065719_184_2	184_2
GUT_GENOME065719_184_3	184_3
GUT_GENOME065719_184_4	184_4
GUT_GENOME065719_184_5	184_5
GUT_GENOME065719_184_6	184_6
GUT_GENOME065719_185_1	185_1
GUT_GENOME065719_185_2	185_2
GUT_GENOME065719_185_3	185_3
GUT_GENOME065719_185_4	185_4
GUT_GENOME065719_185_5	185_5
GUT_GENOME065719_185_6	185_6
GUT_GENOME065719_186_1	186_1
GUT_GENOME065719_186_2	186_2
GUT_GENOME065719_186_3	186_3
GUT_GENOME065719_186_4	186_4
GUT_GENOME065719_186_5	186_5
GUT_GENOME065719_187_1	187_1
GUT_GENOME065719_187_2	187_2
GUT_GENOME065719_187_3	187_3
GUT_GENOME065719_187_4	187_4
GUT_GENOME065719_187_5	187_5
GUT_GENOME065719_188_1	188_1
GUT_GENOME065719_188_2	188_2
GUT_GENOME065719_188_3	188_3
GUT_GENOME065719_188_4	188_4
GUT_GENOME065719_189_1	189_1
GUT_GENOME065719_189_2	189_2
GUT_GENOME065719_189_3	189_3
GUT_GENOME065719_189_4	189_4
GUT_GENOME065719_190_1	190_1
GUT_GENOME065719_190_2	190_2
GUT_GENOME065719_190_3	190_3
GUT_GENOME065719_190_4	190_4
GUT_GENOME065719_191_1	191_1
GUT_GENOME065719_191_2	191_2
GUT_GENOME065719_191_3	191_3
GUT_GENOME065719_191_4	191_4
GUT_GENOME065719_191_5	191_5
GUT_GENOME065719_191_6	191_6
GUT_GENOME065719_191_7	191_7
GUT_GENOME065719_191_8	191_8
GUT_GENOME065719_191_9	191_9
GUT_GENOME065719_191_10	191_10
GUT_GENOME065719_192_1	192_1
GUT_GENOME065719_192_2	192_2
GUT_GENOME065719_192_3	192_3
GUT_GENOME065719_192_4	192_4
GUT_GENOME065719_192_5	192_5
GUT_GENOME065719_193_1	193_1
GUT_GENOME065719_193_2	193_2
GUT_GENOME065719_193_3	193_3
GUT_GENOME065719_193_4	193_4
GUT_GENOME065719_193_5	193_5
GUT_GENOME065719_193_6	193_6
GUT_GENOME065719_194_1	194_1
GUT_GENOME065719_194_2	194_2
GUT_GENOME065719_194_3	194_3
GUT_GENOME065719_194_4	194_4
GUT_GENOME065719_195_1	195_1
GUT_GENOME065719_195_2	195_2
GUT_GENOME065719_195_3	195_3
GUT_GENOME065719_195_4	195_4
GUT_GENOME065719_195_5	195_5
GUT_GENOME065719_195_6	195_6
GUT_GENOME065719_195_7	195_7
GUT_GENOME065719_195_8	195_8
GUT_GENOME065719_196_1	196_1
GUT_GENOME065719_196_2	196_2
GUT_GENOME065719_196_3	196_3
GUT_GENOME065719_196_4	196_4
GUT_GENOME065719_196_5	196_5
GUT_GENOME065719_197_1	197_1
GUT_GENOME065719_197_2	197_2
GUT_GENOME065719_197_3	197_3
GUT_GENOME065719_197_4	197_4
GUT_GENOME065719_197_5	197_5
GUT_GENOME065719_198_1	198_1
GUT_GENOME065719_198_2	198_2
GUT_GENOME065719_198_3	198_3
GUT_GENOME065719_198_4	198_4
GUT_GENOME065719_199_1	199_1
GUT_GENOME065719_199_2	199_2
GUT_GENOME065719_199_3	199_3
GUT_GENOME065719_199_4	199_4
GUT_GENOME065719_200_1	200_1
GUT_GENOME065719_200_2	200_2
GUT_GENOME065719_201_1	201_1
GUT_GENOME065719_201_2	201_2
GUT_GENOME065719_202_1	202_1
GUT_GENOME065719_202_2	202_2
GUT_GENOME065719_202_3	202_3
GUT_GENOME065719_202_4	202_4
GUT_GENOME065719_202_5	202_5
GUT_GENOME065719_202_6	202_6
GUT_GENOME065719_203_1	203_1
GUT_GENOME065719_203_2	203_2
GUT_GENOME065719_203_3	203_3
GUT_GENOME065719_203_4	203_4
GUT_GENOME065719_204_1	204_1
GUT_GENOME065719_204_2	204_2
GUT_GENOME065719_204_3	204_3
GUT_GENOME065719_204_4	204_4
GUT_GENOME065719_204_5	204_5
GUT_GENOME065719_205_1	205_1
GUT_GENOME065719_205_2	205_2
GUT_GENOME065719_205_3	205_3
GUT_GENOME065719_205_4	205_4
GUT_GENOME065719_206_1	206_1
GUT_GENOME065719_206_2	206_2
GUT_GENOME065719_206_3	206_3
GUT_GENOME065719_206_4	206_4
GUT_GENOME065719_206_5	206_5
GUT_GENOME065719_207_1	207_1
GUT_GENOME065719_207_2	207_2
GUT_GENOME065719_207_3	207_3
GUT_GENOME065719_207_4	207_4
GUT_GENOME065719_208_1	208_1
GUT_GENOME065719_208_2	208_2
GUT_GENOME065719_208_3	208_3
GUT_GENOME065719_208_4	208_4
GUT_GENOME065719_208_5	208_5
GUT_GENOME065719_209_1	209_1
GUT_GENOME065719_209_2	209_2
GUT_GENOME065719_209_3	209_3
GUT_GENOME065719_209_4	209_4
GUT_GENOME065719_209_5	209_5
GUT_GENOME065719_209_6	209_6
GUT_GENOME065719_209_7	209_7
GUT_GENOME065719_210_1	210_1
GUT_GENOME065719_210_2	210_2
GUT_GENOME065719_210_3	210_3
GUT_GENOME065719_210_4	210_4
GUT_GENOME065719_210_5	210_5
GUT_GENOME065719_210_6	210_6
GUT_GENOME065719_211_1	211_1
GUT_GENOME065719_211_2	211_2
GUT_GENOME065719_211_3	211_3
GUT_GENOME065719_211_4	211_4
GUT_GENOME065719_211_5	211_5
GUT_GENOME065719_212_1	212_1
GUT_GENOME065719_212_2	212_2
GUT_GENOME065719_212_3	212_3
GUT_GENOME065719_212_4	212_4
GUT_GENOME065719_212_5	212_5
GUT_GENOME065719_212_6	212_6
GUT_GENOME065719_213_1	213_1
GUT_GENOME065719_213_2	213_2
GUT_GENOME065719_213_3	213_3
GUT_GENOME065719_213_4	213_4
GUT_GENOME065719_213_5	213_5
GUT_GENOME065719_214_1	214_1
GUT_GENOME065719_214_2	214_2
GUT_GENOME065719_214_3	214_3
GUT_GENOME065719_214_4	214_4
GUT_GENOME065719_214_5	214_5
GUT_GENOME065719_215_1	215_1
GUT_GENOME065719_215_2	215_2
GUT_GENOME065719_215_3	215_3
GUT_GENOME065719_215_4	215_4
GUT_GENOME065719_215_5	215_5
GUT_GENOME065719_215_6	215_6
GUT_GENOME065719_216_1	216_1
GUT_GENOME065719_216_2	216_2
GUT_GENOME065719_217_1	217_1
GUT_GENOME065719_217_2	217_2
GUT_GENOME065719_217_3	217_3
GUT_GENOME065719_217_4	217_4
GUT_GENOME065719_218_1	218_1
GUT_GENOME065719_218_2	218_2
GUT_GENOME065719_218_3	218_3
GUT_GENOME065719_218_4	218_4
GUT_GENOME065719_218_5	218_5
GUT_GENOME065719_218_6	218_6
GUT_GENOME065719_219_1	219_1
GUT_GENOME065719_219_2	219_2
GUT_GENOME065719_219_3	219_3
GUT_GENOME065719_220_1	220_1
GUT_GENOME065719_220_2	220_2
GUT_GENOME065719_220_3	220_3
GUT_GENOME065719_220_4	220_4
GUT_GENOME065719_220_5	220_5
GUT_GENOME065719_221_1	221_1
GUT_GENOME065719_221_2	221_2
GUT_GENOME065719_221_3	221_3
GUT_GENOME065719_222_1	222_1
GUT_GENOME065719_222_2	222_2
GUT_GENOME065719_222_3	222_3
GUT_GENOME065719_222_4	222_4
GUT_GENOME065719_222_5	222_5
GUT_GENOME065719_223_1	223_1
GUT_GENOME065719_223_2	223_2
GUT_GENOME065719_224_1	224_1
GUT_GENOME065719_224_2	224_2
GUT_GENOME065719_224_3	224_3
GUT_GENOME065719_224_4	224_4
GUT_GENOME065719_224_5	224_5
GUT_GENOME065719_224_6	224_6
GUT_GENOME065719_224_7	224_7
GUT_GENOME065719_225_1	225_1
GUT_GENOME065719_225_2	225_2
GUT_GENOME065719_225_3	225_3
GUT_GENOME065719_226_1	226_1
GUT_GENOME065719_226_2	226_2
GUT_GENOME065719_226_3	226_3
GUT_GENOME065719_226_4	226_4
GUT_GENOME065719_226_5	226_5
GUT_GENOME065719_227_1	227_1
GUT_GENOME065719_227_2	227_2
GUT_GENOME065719_228_1	228_1
GUT_GENOME065719_228_2	228_2
GUT_GENOME065719_228_3	228_3
GUT_GENOME065719_228_4	228_4
GUT_GENOME065719_228_5	228_5
GUT_GENOME065719_228_6	228_6
GUT_GENOME065719_229_1	229_1
GUT_GENOME065719_229_2	229_2
